sample,cnf-01-run-1,cnf-01-run-2,cnf-01-run-3,cnf-02-run-1,cnf-02-run-2,cnf-02-run-3,cnf-03-run-1,cnf-03-run-2,cnf-03-run-3,cnf-04-run-1,cnf-04-run-2,cnf-04-run-3,cnf-05-run-1,cnf-05-run-2,cnf-05-run-3,cnf-06-run-1,cnf-06-run-2,cnf-06-run-3,cnf-07-run-1,cnf-07-run-2,cnf-07-run-3,cnf-08-run-1,cnf-08-run-2,cnf-08-run-3,cnf-09-run-1,cnf-09-run-2,cnf-09-run-3
HG00463,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,True,False
HG00464,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True
HG00472,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
HG00473,True,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False
HG00475,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
HG00476,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
HG00478,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True
HG00479,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False
HG00500,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False
HG00513,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False
HG00524,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False
HG00525,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False
HG00530,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False
HG00531,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False
HG00533,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,True
HG00534,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False
HG00536,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True
HG00537,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True
HG00542,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False
HG00543,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True
HG00551,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False
HG00553,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True
HG00554,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
HG00556,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False
HG00557,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True
HG00559,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True
HG00560,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True
HG00565,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True
HG00566,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False
HG00580,False,True,True,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True
HG00581,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False
HG00583,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False
HG00584,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False
HG00589,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False
HG00590,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
HG00592,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False
HG00593,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
HG00595,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,True
HG00596,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True
HG00598,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False
HG00599,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False
HG00607,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False
HG00608,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True
HG00610,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False
HG00611,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True
HG00613,True,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,True
HG00614,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,False,False
HG00619,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
HG00620,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
HG00622,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True
HG00623,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True
HG00625,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True
HG00626,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True
HG00628,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
HG00629,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False
HG00631,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
HG00632,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
HG00634,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True
HG00637,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False
HG00638,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
HG00640,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True
HG00641,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
HG00650,False,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
HG00651,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False
HG00653,False,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
HG00654,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True
HG00656,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True
HG00657,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False
HG00662,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True
HG00663,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
HG00671,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False
HG00672,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True
HG00674,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False
HG00675,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,True
HG00683,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True
HG00684,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True
HG00689,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False
HG00690,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False
HG00692,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False
